项目,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
2.2.1.4.2.1其他股权,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2.1.4.2.2货币和存款,-7.6,9.3000000000000007,-0.13,-54.446399999999997,-10.664239999999999,-27.47749,10.0694,-11.246499999999999,-2.571E-2,-0.38996199999999998,2.7999999999972502E-5,-0.12,2.5000000000000001E-3,-1.2500000000000001E-2,5.0136500000000002,-8.1796999999999898E-2,0.141454,0.96435700000000302,0.71300799999999098,1.0493570000000101,2.8793929999999999,2.8470520000000099,-0.71538099999999605,2.4133369999999998,4.079072,8.6823529999999796,-0.37961600000002399,3.2283979999999799,0.169120236307615,48.630233438120001,15.7062578842813,98.205840220238997,27.881071560722201,33.9093866883888,40.421923051869499,9.7759878738975008,86.493068851603297,61.115454606660798,94.245902016915807,166.449051836661,88.812907752536105,-30.9841254601732,-22.623261308835101,-8.1825515048238806,30.133397730201501,19.419562172194301,-15.225153491247299,81.427005859171203,96.204674081911193,102.405549347288,167.25878451956601,237.60216593587299,295.35877543453,311.71988353300202,159.6620974054,-283.90979465728702,-202.24359684259801,19.041520185235299,-322.06842082085097,-88.4897817503076,193.63725983927401,-15.1097171305851,368.57789532341798,210.510648082919,256.60779049131702,169.14031186771601,398.49866802843599,-10.456069454723099,-342.23402987626503,167.52254286710499,-509.17036828917298,-541.64144468720701,42.4747480532073,149.14354765397999,49.1171538585672,-150.11281855195,458.06620292374498,516.20605173886804,57.0870898152439,48.0772644733227,300.137586446005,-69.909474504164294,105.928914616928,178.20788005868499,36.838711106879998,-465.01165104993601,-59.853888080715898,-69.3157616512365,407.85333564140001,33.3617625129,322.84679860099999,158.30582196419999,458.54664757500001,464.93684658450002,-281.58578411309998,21.155786029800002,-88.278251670299994,73.362461488899996,-104.2739622804,-379.84703694019998,414.29921034979998,-251.63893392770001,-135.6301475507,-204.73512573030001
2.2.1.4.2.3贷款,-19.109100000000002,43.542789999999997,1.37141,-58.476909999999997,2.2902999999999998,-20.682230000000001,4.6266699999999998,8.2928359999999994,6.4708800000000002,-0.17754399999999301,-34.517612,4.3120370000000001,-2.76058,-24.916840000000001,-3.62426,16.400857999999999,-3.5974119999999998,-49.801181,-14.251215,26.253568999999999,14.012539,6.0693889999999504,-2.4927019999998099,48.591078000000003,32.379573999999998,157.081086,-46.005339999999897,-30.616993000000001,38.840049999999998,56.493696999999997,9.1940229999999694,-51.180274791590001,3.5668944521899499,-17.904763580600001,53.675900807059698,66.150566988558793,15.440909723339701,86.488984276660503,64.788181999999296,6.2422040000012498,171.88177959999999,357.77751239999901,-158.493888999999,-334.955624,-52.477173149999899,2.8356811499999499,14.239355000000399,106.06395000000001,177.48033899999999,123.620154,140.32995,349.61683599999998,260.350955,382.40702527000002,329.37856738000102,78.474088719999799,322.19021570000001,56.650333329999697,-443.71693174000001,-102.96688829999999,427.00320160000001,-88.049440687153904,118.804782453199,476.669775695525,552.883259702901,216.105872404335,-575.60306283821501,-536.67885925621101,-579.8768031088,-178.84596614270001,-375.02590034410002,-532.92346632220006,-371.47940260590002,13.031249104700001,101.9049365292,82.929599929099993,239.91318508110001,316.88828273619998,72.528602325600005,-128.73437141190001,294.48526473620001,-7.0855677210000199,47.860229500700001,-14.108316245099999,48.879075120800003,570.15805313650003,-123.5689063049,-70.070509661800003,153.42170988500001,79.009256248,-124.8795434134,-290.2475184155,120.8933153875,221.65203807329999,-190.35669901829999,-56.436878723600003,-20.617246357300001,-196.05917540839999,-70.690886325299999,103.371097402,70.1053890946,-98.286953636299998,-160.4899740338,-103.5739280725
2.2.1.4.2.4保险和养老金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8118918137,8.0441095505,5.3131847633999998,4.7564798633000001,1.1795503128,-1.1642348714999999,-4.3692760236000003,-2.3215249588,2.9316719988000002,-0.74608692720000003,3.92612191,0.45687645300000002,2.3297244099999999,-2.8993944565000001,-1.393899003,4.0607772199000003,9.1649430027999994,4.3976268706999999,-1.2844309597000001,5.7493065234999996,6.9159514585000004,4.7049756645,7.5537647417000002,11.8440307247,10.6100948812,12.3332374885,7.8532032746000002,2.2212923807,12.5870506527,-3.5503452129999999,-6.8307681639000002,20.4103751669,5.0947559881000002,-5.5263464672999998,-2.6606921118,3.4103764160000001
2.2.1.4.2.5贸易信贷,1.6411,-59.166060000000002,-61.790660000000003,119.31562,6.11911,51.886380000000003,36.186369999999997,38.474989999999998,57.822929999999999,95.798060000000007,70.661332000000002,-41.958534404924897,79.0441,42.786450000000002,64.97278,-211.22268399999999,-11.220599999999999,13.4891442033729,36.957562339726998,-10.73260830513,18.367639850432901,-5.03859617706485,38.543966242983899,-4.6699738951171001,31.678059074500499,129.63194092549901,10.32,14.32,57.3475075715603,44.038199299999697,24.5549732027403,128.17455754482799,38.270469252431397,21.91,3.1290701574495201,68.960929842550499,45.533162176332098,25.786837823667799,86.093597574844097,133.586402425156,116.760354385759,37.239645614240501,52.783972703257199,-397.27468568948501,34.4879874479279,233.57281356401501,-57.485004519325003,110.248121899325,51.770937931650501,397.94613338835001,132.97844311823201,-87.541325028232194,79.269099999999995,205.7,169.3,-74,219.2,189.79,94.01,-79.739999999999895,121.07,58.483953,173.00686200000001,96.804555000000306,-174.37608900000001,92.208675999999798,52.486803000000002,8.8868105699999695,-220.81909157000001,-135.7244575,-140.28802150000001,-126,-340.00892499999998,33.008925000000097,269,200,-201,-138,238,89.000000000000099,-77.000000000000099,91.999999999999901,325,67.999999999999901,-416,-52.000000000000099,144,36.499999999999901,-375.35688922780002,-25.440906612999999,257.65116511539998,221.30769664830001,-1.60401188089992,161.21485600759999,53.3672676614,120.7896867206,-204.36671381849999,-0.31089081169999999,-80.331791181599996,-27.768631554700001,-342.20274576520001,-99.691005058399995,96.254847756199993,109.20819605689999
2.2.1.4.2.6其他,-9.3605,18.5398,4.5369000000000002,-14.36056,-5.6356000000000002,-10.78687,-8.4764099999999996,-24.419042000000001,-7.5124300000000002,-10.741493,-22.398865700000002,6.0653126999999998,-24.368120000000001,17.29064,2.22553,-8.7283000000007299E-2,-6.0239130000000003,-15.360991,7.9283829999999904,13.192328,-3.0642900000000002,-8.1898999999999098E-2,-3.813752,6.5873480000000004,7.0750149999999996,1.548751,-3.8646069999999999,25.553737999999999,11.140043251616,26.4516297087537,23.353185107244698,-28.7431202862691,19.173626329989101,22.965978855119499,-13.5272541720802,76.559830265357405,24.4117976174579,-1.7490504154367199,-0.185866643403993,8.9008127362828002,5.4735546633304004,-3.4878820263017301,-0.94006235591506604,-23.7122899286897,2.7642456195515299,-3.91368381698766,0.92988279907976301,6.0312393712763797,6.0722206316190998E-2,-3.27969269469203,-0.706894454573052,1.3323615864771099,14.388943452592001,27.4252842069344,2.6900795619546001,-34.839666879769098,33.982736209731499,4.9294980480100197,-0.70422235615055095,16.259637206250002,-32.288509789169403,20.936009793340599,6.2245610332709296,5.3371491157744604,7.8792212619509998,3.40315940379541,8.3543767955204498,32.1729361491535,-34.030903577238597,11.267640200443299,-16.3862624403415,14.8675487535493,231.06849388632199,1.4971370062625999,15.9544104658607,10.797480354127201,27.005506342520199,45.681256826777101,-109.221465667697,-10.650928378520501,24.159449291793901,43.906362450684597,63.422053286423903,-162.83526741870401,37.850808702045697,-7.5477534020078796,-22.8609765637325,-42.611557443467703,150.87729324610001,68.574260086600006,-99.485870950500001,-58.072642586599997,99.384799465599997,80.845472629499994,-26.588180927,-70.007708449000006,83.488554348099996,187.51660433359999,-184.5603037441,-23.308885642100002,54.744984734100001,139.17821864359999,96.729709584800005,8.5138533338999896
2.2.1.4.2.7特别提款权,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1046705329111599E-5,0,0,0,2.12231332291723E-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37695E-2,1.3664000000000001E-2,0,0,-1.4408000000000001E-2,0,416.12604420000002,0,0,0,0,0,0,0,0,0
2.2.2 储备资产,-12.57,0.619999999999999,-10.59,-41.72,-13.0905,-0.71440000000000003,-42.378100000000003,-28.870200000000001,-20.407,-13.2689,-15.239100000000001,-56.569000000000003,-106.13,-49.59,-150.28463529999999,-167.24666192728901,-152.681902772711,-158.7928,-162.0615,-281.53440000000001,-359.02449999999999,-162.39913999999999,-344.24299999999999,-195.81641999999999,-375.11113999999998,-320.03886,-405.98,-799.47,-589.99351000000001,-762.90093000000002,-574.64383999999995,-578.95069000000001,-683.60739000000001,-746.46167000000003,-703.72220000000004,-713.97339999999997,-1439.1024480000001,-1281.6361658119999,-986.989111761,-899.31429792699998,-1808.231135,-1127.329792132,-1022.025073988,-837.80488528000001,-656.57194070900005,-1039.5065578983699,-1047.518828927,-1259.8413110439999,-959.77603177215997,-820.55676900000003,-1080.000012,-1857.0574593383999,-1411.9079215433401,-1425.27993491252,-916.60747008566898,-124.21918958411401,-746.45345354300002,117.55660849100001,4.4071270031000402,-341.02597713440002,-1569.6974439099999,-465.84276360000001,-970.48875376839999,-1307.7653083427999,-1254.766316688,-224.15400789461299,0.66303944946720095,300.45606697080001,802.38507330270602,-131.00674176692701,1605.3964764294201,1152.6175544677999,1232.73242966866,345.250068245156,1363.2638952949001,1495.39956089,25.885660716804299,-315.61743372000001,-299.23784919885901,-326.18781039999999,-261.94772405551203,-239.15009637849201,29.8311653072385,282.39555094999997,-100.14988549966399,76.132397487236105,154.362165128545,62.563800239999999,253.15169,-192.70658,-97.582049999999995,-251.36803,-346.68702000000002,-499.94644,-613.69636000000003,-421.93,-393.24,189.73,-373.02,-387.82670000000002,-219.6738,-134.0051,430.62360000000001,-125.2064
2.2.2.1 货币黄金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.756261477366898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2.2.2 特别提款权,-0.24,0.48,-0.48,-0.5,-0.08,-0.18,-0.28000000000000003,0.13,0,-0.55000000000000004,0,-1.99999999999999E-2,0,-0.03,-0.50705999999999996,1.87552126572001E-2,-0.1216952126572,-0.73,-0.15,-0.43,-0.97,0.81,-0.26,-0.48,-0.35,-0.109999999999999,-0.23000000000000101,-0.92,7.0000000000000298E-2,0.149999999999999,-0.17,-9.9999999999999603E-2,-0.869999999999999,-0.52000000000000102,-0.16,3.3588,0.30256,-0.66497547600000295,-9.5704567999996798E-2,-0.33056793100000098,-0.64602102500000103,-1.81394799999984E-2,0.45248457199999897,0.14053571500000001,0.25354707399999998,-0.53991907299999997,-107.640487613,-2.997241104,-1.07103177216,0,0,0,1.0211875853365999,1.8863826606751799,1.3218452294048999,0.42240595785160301,-1.892879406,0.85884656199999099,4.8560490595000099,1.2314644128000001,-3.6368629999991103E-2,0.92078479999999197,0.23833655560000699,0.90647739419998896,-0.74875246399998796,1.2891582429429,-3.2886570369597801E-2,9.9109071399996806E-2,-0.159283729369497,-3.7919434053667098,0.58135021379552398,0.49498848936206902,-0.28167646428451598,-2.73392287187572E-2,2.8241733502666801,0.74728275,-0.106013758745699,-0.165616920000004,-0.22370481258534899,-6.8982660000000102,-8.9312077227121894E-2,-6.5332519856417207E-2,-0.40343276092474001,0.88567433999999601,-0.51799932471599697,-0.73753332735600297,-1.8402624713454601,-1.86147072,1.08,0.64512000000000003,-2.1341199999999998,-3.2801200000000001,1.6191199999999999,-0.76834000000000002,-419.28165999999999,2.73,-0.95,12.06,15,-7.05,-13.1,3.55,-2.2599999999999998,-12.56
2.2.2.3 在国际货币基金组织的储备头寸,-5.0599999999999996,-0.93000000000000105,-4.1399999999999997,-2.7,3.65,3.72,2.5099999999999998,2.64,1.04,4.76,0,-1.73,-3.4,0.35,-0.51757529999999796,-3.2550171399466001,1.8425924399466,-6.48,-3.32,-3.26,-1.29,-0.41,-1.04,1.85,3.0999999999999899,1.4500000000000099,0.32,-9.0000000000005798E-2,5.1100000000000003,0.55000000000000004,7.32,6.31,1.61,1.0900000000000001,0.02,0.38090000000000002,1.5915919999999999,0.60180966399999802,-2.089607193,2.293870004,-6.03139749999997E-2,-1.304152652,0.45684143999999999,-10.995520995,1.159712217,-4.5250773479999999,-9.5488413140000006,-10.32926994,0,-9.1090689999999999,-7.4697120000000004,-4.1770593383999897,-32.499109128675002,2.4956824268000002,3.0168846849266999,-7.5039955419651996,3.9316258629999998,4.293161929,3.0467779436,4.8877584528,1.06762472,3.9022516,4.9743096759999998,1.19281426299999,4.1923357760000002,2.0718338624445001,-3.5736739801631998,7.08085789939999,7.1495570320750002,2.4497016384394499,-1.303373784375,0.812665978441936,-60.206493867053403,2.0665074738749998,5.2522219446363101,-0.53422185999999205,0.60927447555000003,3.8906831999999998,5.3635556137267697,12.0404556,3.66888802171573,-10.5179638586356,-0.53030193183686403,5.1176609999991698E-2,0.53011382505209903,1.887730814592,-3.4419724001090901,0.91767096000000803,3.74,-15.4,-0.66493999999999998,-10.88951,4.9244500000000002,-0.30969999999999998,2.0396999999999998,-5.89,2.1800000000000002,5.09,6.0000000000000102E-2,-8.83,-0.76,12.14,1.1299999999999999,-1.59
2.2.2.4 外汇储备,-7.27,1.07,-5.97,-38.520000000000003,-16.660499999999999,-4.2544000000000004,-44.6081,-31.6402,-21.446999999999999,-17.478899999999999,-15.239100000000001,-54.819000000000003,-102.73,-49.91,-149.26,-164.0104,-154.40280000000001,-151.58279999999999,-158.5915,-277.84440000000001,-356.7645,-162.79913999999999,-342.94299999999998,-197.18642,-377.86113999999998,-321.37885999999997,-406.07,-798.46,-595.17350999999996,-763.60092999999995,-581.79384000000005,-585.16069000000005,-684.34739000000002,-747.03166999999996,-703.58219999999994,-717.71310000000005,-1440.9965999999999,-1281.5730000000001,-984.80380000000002,-901.27760000000001,-1807.5247999999999,-1126.0074999999999,-1022.9344,-826.94989999999996,-657.98519999999996,-985.68529999999998,-930.32950000000005,-1246.5147999999999,-958.70500000000004,-811.44770000000005,-1072.5302999999999,-1852.8804,-1380.43,-1429.662,-920.94619999999998,-117.13760000000001,-748.49220000000003,112.4046,-3.4956999999999598,-347.14519999999999,-1570.7286999999999,-470.66579999999999,-975.70140000000004,-1309.8646000000001,-1258.2099000000001,-227.51499999999999,4.2695999999999996,293.27609999999999,795.39480000000003,-129.6645,1606.1185,1151.3099,1293.2206000000001,343.21089999999998,1355.1875,1495.1865,25.382400000000001,-319.34249999999997,-304.3777,-331.33,-265.52730000000003,-228.5668,30.7649000000001,281.45870000000002,-100.16200000000001,74.982200000000105,159.64439999999999,63.507599999999996,248.33169000000001,-177.95169999999999,-94.782989999999998,-237.19839999999999,-353.23059000000001,-498.86840000000001,-196.45439999999999,-418.77,-394.47,172.58,-388.08,-371.94670000000002,-205.81379999999999,-149.6951,431.75360000000001,-111.0564
2.2.2.5 其他储备资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.净误差与遗漏,-50.479799999999997,-25.577759999999799,-70.669259999999994,-40.637984800000297,-17.113619999999901,-59.979460000000003,-40.3741300000001,-60.416124665853403,1.3550349999998501,-39.1049959590001,47.107756206085199,-127.412191788557,-11.8527317379835,-73.168162872763205,4.3132076840617302,32.151965301374602,-62.889075731567701,116.33398546224301,-39.572284343102702,64.069924025480901,101.239785644798,-130.96885490690701,98.433368537693696,13.5329210027496,-25.8311262099825,-38.4433541786902,161.90452819126301,32.038535121093702,98.926481033465805,137.901696758882,-103.341369220692,95.7267460283133,57.867479031883903,32.458694502667903,135.04344259020499,-189.08905528215601,271.129235432793,-163.33603485695301,-124.55964010585301,149.66634114467601,322.724209050946,15.3322295920765,-124.34274922052199,-25.269955281732098,-205.46030089115399,-234.63479875271699,316.32140342893098,-290.05458534502702,-13.952086639468501,-131.33928641381499,-56.135674744580001,-327.93283669366701,294.50246134128997,-153.95762262531599,-210.49395080819201,-67.708365110261894,12.2717964771712,-470.823935414711,-187.29924712716601,-224.89224727523899,146.93196057115,-257.751870138892,-103.604398870427,-414.82356324651897,378.37569214912003,-177.23525304157999,-386.83111732030397,-483.03604516952601,-631.62485678406404,-38.498741959556099,-863.76750831491995,-484.26389573421602,-399.83347366007803,-353.23827831696201,-747.01747514743897,-685.78047086162496,-395.95877951312298,-459.512466821028,-333.97672442317901,-876.60938187705096,-362.23351380618402,-448.99805362283502,-346.202571942303,-616.14201817402,-434.01216463573599,-153.483337655273,-238.29310031670201,-466.02083271312102,406.3805315532,-553.59732238679999,-714.55569745970001,-725.85619948299995,12.697596381999199,-183.68515470369999,-449.79301677889902,-723.87587442875395,-197.095376052099,-501.78194968150001,-135.3787860608,-58.804792786801997,-70.231916650900004,-173.289439878,-40.178739140400403,-95.558399511099196
