中文名称,country,iso3,iso2,date,Debt,Equity,Total
斯洛伐克,Slovakia,SVK,SK,2014-07,126.5912760869521,0.0,126.5912760869521
斯洛文尼亚,Slovenia,SVN,SI,2014-07,300.5696608695546,57.40609739130232,357.975758260857
南非,South Africa,ZAF,ZA,2014-07,-549.3222223260245,147.3267252734933,-401.9954970525312
斯里兰卡,Sri Lanka,LKA,LK,2014-07,467.7696440325082,36.27242250893811,504.0420665414463
泰国,Thailand,THA,TH,2014-07,1806.83,-1256.56,550.2700000000002
土耳其,Türkiye,TUR,TR,2014-07,2701.0,660.0,3361.0
乌克兰,Ukraine,UKR,UA,2014-07,8.0,-61.0,-53.0
巴西,Brazil,BRA,BR,2014-06,7558.9323246,1579.820706159998,9138.75303076
保加利亚,Bulgaria,BGR,BG,2014-06,56.49580709426633,-1.666515739514731,54.8292913547516
智利,Chile,CHL,CL,2014-06,499.8129664635258,272.1480041453664,771.9609706088922
中国,China,CHN,CN,2014-06,3179.800067448616,2918.004470425456,6097.804537874073
克罗地亚,Croatia,HRV,HR,2014-06,-165.5552000000006,-99.2243809523813,-264.7795809523819
捷克,Czechia,CZE,CZ,2014-06,-1816.102198455138,273.6680530798176,-1542.434145375321
新兴市场,,,,2014-06,27219.03987963437,13007.18169884074,40226.22157847511
爱沙尼亚,Estonia,EST,EE,2014-06,-4.34956190476192,-9.37874285714289,-13.72830476190481
匈牙利,Hungary,HUN,HU,2014-06,138.2345142857148,214.623695238096,352.8582095238107
印度,India,IND,IN,2014-06,2798.328162904502,2342.304710977771,5140.632873882272
韩国,Korea (Republic of),KOR,KR,2014-06,-1118.4,868.2,-250.2
拉脱维亚,Latvia,LVA,LV,2014-06,9.5146666666667,1.3592380952381,10.8739047619048
黎巴嫩,Lebanon,LBN,LB,2014-06,213.17,-43.03,170.14
立陶宛,Lithuania,LTU,LT,2014-06,-435.0921142857159,2.58255238095239,-432.5095619047635
马来西亚,Malaysia,MYS,MY,2014-06,-405.6675657388391,,
墨西哥,Mexico,MEX,MX,2014-06,4785.2,3544.1,8329.3
蒙古,Mongolia,MNG,MN,2014-06,-9.6514,-0.78277,-10.43417
北马其顿,,,,2014-06,-3.53401904761906,-1.3592380952381,-4.89325714285716
巴基斯坦,Pakistan,PAK,PK,2014-06,-7.593083,410.574323,402.98124
菲律宾,Philippines,PHL,PH,2014-06,633.5927408042171,50.45883414256355,684.0515749467806
波兰,Poland,POL,PL,2014-06,2640.0,883.0,3523.0
罗马尼亚,Romania,ROU,RO,2014-06,500.3355428571447,-4.62140952380954,495.7141333333352
塞尔维亚,Serbia,SRB,RS,2014-06,0.0,0.0,0.0
斯洛伐克,Slovakia,SVK,SK,2014-06,530.5106285714304,2.7184761904762,533.2291047619066
斯洛文尼亚,Slovenia,SVN,SI,2014-06,212.3129904761912,-11.00982857142861,201.3031619047626
南非,South Africa,ZAF,ZA,2014-06,238.3989598158594,-196.2293324899408,42.16962732591853
斯里兰卡,Sri Lanka,LKA,LK,2014-06,67.00565007830433,28.80085323445974,95.80650331276408
泰国,Thailand,THA,TH,2014-06,1017.34,164.12,1181.46
土耳其,Türkiye,TUR,TR,2014-06,7099.0,-152.0,6947.0
乌克兰,Ukraine,UKR,UA,2014-06,-993.0,-30.0,-1023.0
巴西,Brazil,BRA,BR,2014-03,5785.26560477,1303.32224029,7088.58784506
保加利亚,Bulgaria,BGR,BG,2014-03,54.58221832769555,-6.167281310249455,48.41493701744609
智利,Chile,CHL,CL,2014-03,-1.478805738439121,-101.6743532832613,-103.1531590217004
中国,China,CHN,CN,2014-03,7240.783113724354,-627.0998435109797,6613.683270213374
克罗地亚,Croatia,HRV,HR,2014-03,-65.656988095239,2.21160380952384,-63.44538428571516
捷克,Czechia,CZE,CZ,2014-03,-13.16984559491371,282.6723180946613,269.5024724997476
新兴市场,,,,2014-03,15281.39360175009,5440.384322976792,20721.77792472688
爱沙尼亚,Estonia,EST,EE,2014-03,3.455630952381,-13.54607333333352,-10.09044238095252
匈牙利,Hungary,HUN,HU,2014-03,2074.069697619077,-94.96073857142989,1979.108959047647
印度,India,IND,IN,2014-03,1898.937948667515,3290.579211328541,5189.517159996056
韩国,Korea (Republic of),KOR,KR,2014-03,1673.2,-1521.4,151.8
拉脱维亚,Latvia,LVA,LV,2014-03,-35.9385619047624,40.08531904761961,4.146757142857204
黎巴嫩,Lebanon,LBN,LB,2014-03,153.5,-43.62,109.88
立陶宛,Lithuania,LTU,LT,2014-03,-60.68087952381036,-1.10580190476192,-61.78668142857228
马来西亚,Malaysia,MYS,MY,2014-03,-91.25157451271082,,
墨西哥,Mexico,MEX,MX,2014-03,-818.5,145.1,-673.4
蒙古,Mongolia,MNG,MN,2014-03,-16.1277,-1.04978,-17.17748
北马其顿,,,,2014-03,0.8293514285714401,0.13822523809524,0.9675766666666801
巴基斯坦,Pakistan,PAK,PK,2014-03,-1.792000000000002,-3.643325,-5.435325000000002
菲律宾,Philippines,PHL,PH,2014-03,-312.3501257356562,329.2897524502858,16.93962671462964
波兰,Poland,POL,PL,2014-03,-950.0,515.0,-435.0
罗马尼亚,Romania,ROU,RO,2014-03,-336.5784547619094,5.5290095238096,-331.0494452380998
塞尔维亚,Serbia,SRB,RS,2014-03,0.0,0.0,0.0
斯洛伐克,Slovakia,SVK,SK,2014-03,764.1091161904867,-3.040955238095281,761.0681609523914
斯洛文尼亚,Slovenia,SVN,SI,2014-03,-94.26961238095369,-1.10580190476192,-95.3754142857156
南非,South Africa,ZAF,ZA,2014-03,50.06594290600631,718.697541009455,768.7634839154613
斯里兰卡,Sri Lanka,LKA,LK,2014-03,188.8395254124038,-21.46694375832549,167.3725816540783
泰国,Thailand,THA,TH,2014-03,-334.45,447.64,113.1899999999999
土耳其,Türkiye,TUR,TR,2014-03,-1335.0,811.0,-524.0
乌克兰,Ukraine,UKR,UA,2014-03,-139.0,-11.0,-150.0
巴西,Brazil,BRA,BR,2014-05,-125.7782378600006,6584.451259890001,6458.673022030001
保加利亚,Bulgaria,BGR,BG,2014-05,-81.92113385156242,4.042667127973021,-77.8784667235894
智利,Chile,CHL,CL,2014-05,527.565359669475,566.2708746996238,1093.836234369099
中国,China,CHN,CN,2014-05,1491.347394212137,1422.633063764309,2913.980457976446
克罗地亚,Croatia,HRV,HR,2014-05,1549.672321428588,24.03125000000025,1573.703571428588
捷克,Czechia,CZE,CZ,2014-05,-287.6143807190363,8.600430021501085,-279.0139506975352
新兴市场,,,,2014-05,15820.66335959573,14147.06461173764,29967.72797133337
爱沙尼亚,Estonia,EST,EE,2014-05,20.04892857142878,-4.668928571428619,15.38000000000016
匈牙利,Hungary,HUN,HU,2014-05,-1363.464464285728,133.8883928571443,-1229.576071428584
印度,India,IND,IN,2014-05,3333.976899081029,2361.714863839479,5695.691762920507
韩国,Korea (Republic of),KOR,KR,2014-05,-887.0,1613.4,726.4000000000001
拉脱维亚,Latvia,LVA,LV,2014-05,43.9428571428576,1.3732142857143,45.3160714285719
黎巴嫩,Lebanon,LBN,LB,2014-05,634.19,-43.01,591.1800000000001
立陶宛,Lithuania,LTU,LT,2014-05,265.8542857142884,-1.23589285714287,264.6183928571456
马来西亚,Malaysia,MYS,MY,2014-05,4196.468033675492,,
墨西哥,Mexico,MEX,MX,2014-05,5622.3,909.1,6531.400000000001
蒙古,Mongolia,MNG,MN,2014-05,11.79243,0.259749,12.052179
北马其顿,,,,2014-05,0.8239285714285799,-0.4119642857142899,0.4119642857142899
巴基斯坦,Pakistan,PAK,PK,2014-05,62.814,58.860808,121.674808
菲律宾,Philippines,PHL,PH,2014-05,-179.2416674280786,349.5291939319191,170.2875265038405
波兰,Poland,POL,PL,2014-05,1262.0,420.0,1682.0
罗马尼亚,Romania,ROU,RO,2014-05,-1394.3617857143,-10.29910714285725,-1404.660892857157
塞尔维亚,Serbia,SRB,RS,2014-05,0.0,0.0,0.0
斯洛伐克,Slovakia,SVK,SK,2014-05,-1117.384464285726,0.0,-1117.384464285726
斯洛文尼亚,Slovenia,SVN,SI,2014-05,-34.3303571428575,-4.39428571428576,-38.72464285714326
南非,South Africa,ZAF,ZA,2014-05,723.0696115807705,134.7770247173935,857.846636298164
斯里兰卡,Sri Lanka,LKA,LK,2014-05,92.78380123551847,69.91199817401531,162.6957994095338
泰国,Thailand,THA,TH,2014-05,-745.89,-1089.76,-1835.65
土耳其,Türkiye,TUR,TR,2014-05,1253.0,643.0,1896.0
乌克兰,Ukraine,UKR,UA,2014-05,946.0,-5.0,941.0
巴西,Brazil,BRA,BR,2014-11,1553.133639229999,-336.9540411600005,1216.179598069999
保加利亚,Bulgaria,BGR,BG,2014-11,114.197436120833,-1.268323676042751,112.9291124447903
智利,Chile,CHL,CL,2014-11,1758.995594331916,60.07111889166811,1819.066713223584
中国,China,CHN,CN,2014-11,2135.306611258644,-2919.962082933293,-784.6554716746496
克罗地亚,Croatia,HRV,HR,2014-11,32.677164,7.358598000000001,40.035762
捷克,Czechia,CZE,CZ,2014-11,323.8661978180507,-7.754034802993418,316.1121630150573
新兴市场,,,,2014-11,19964.80968973881,1440.925601306639,21405.73529104545
爱沙尼亚,Estonia,EST,EE,2014-11,-8.231652,-36.917712,-45.14936400000001
匈牙利,Hungary,HUN,HU,2014-11,133.078374,-572.099814,-439.02144
印度,India,IND,IN,2014-11,1899.846363780747,2228.906622239653,4128.752986020399
韩国,Korea (Republic of),KOR,KR,2014-11,1846.5,1854.1,3700.6
拉脱维亚,Latvia,LVA,LV,2014-11,8.73054,2.49444,11.22498
黎巴嫩,Lebanon,LBN,LB,2014-11,420.15,83.39,503.54
立陶宛,Lithuania,LTU,LT,2014-11,-18.957744,7.982208,-10.975536
马来西亚,Malaysia,MYS,MY,2014-11,-4376.74406782197,,
墨西哥,Mexico,MEX,MX,2014-11,8915.3,598.8,9514.099999999999
蒙古,Mongolia,MNG,MN,2014-11,24.41786,-2.18572,22.23214
北马其顿,,,,2014-11,-1.371942,-0.997776,-2.369718
巴基斯坦,Pakistan,PAK,PK,2014-11,4.880801199999995,30.935282,35.81608319999999
菲律宾,Philippines,PHL,PH,2014-11,-78.09501266582542,594.2110193403412,516.1160066745158
波兰,Poland,POL,PL,2014-11,671.0,166.0,837.0
罗马尼亚,Romania,ROU,RO,2014-11,351.217152,58.86878400000001,410.085936
塞尔维亚,Serbia,SRB,RS,2014-11,149.6664,-1.24722,148.41918
斯洛伐克,Slovakia,SVK,SK,2014-11,728.251758,0.0,728.251758
斯洛文尼亚,Slovenia,SVN,SI,2014-11,1052.903124,-6.610266,1046.292858
南非,South Africa,ZAF,ZA,2014-11,301.4879287763289,-1015.225480592692,-713.7375518163628
斯里兰卡,Sri Lanka,LKA,LK,2014-11,74.18316371008508,43.33000000000001,117.5131637100851
泰国,Thailand,THA,TH,2014-11,-66.58000000000001,88.7,22.11999999999999
土耳其,Türkiye,TUR,TR,2014-11,2358.0,524.0,2882.0
乌克兰,Ukraine,UKR,UA,2014-11,-343.0,-7.0,-350.0
巴西,Brazil,BRA,BR,2014-10,4131.972651309999,1023.529235379998,5155.501886689998
保加利亚,Bulgaria,BGR,BG,2014-10,143.236667856362,-6.027261572336966,137.2094062840251
智利,Chile,CHL,CL,2014-10,1109.116498077663,-240.0004310539617,869.1160670237009
中国,China,CHN,CN,2014-10,578.4466441420504,-360.2615783004682,218.1850658415822
克罗地亚,Croatia,HRV,HR,2014-10,12.4192843478263,3.2949121739131,15.7141965217394
捷克,Czechia,CZE,CZ,2014-10,349.7634250539758,-17.8235104965777,331.9399145573981
新兴市场,,,,2014-10,15630.78588867577,-4704.390381809065,10926.39550686671
爱沙尼亚,Estonia,EST,EE,2014-10,-12.03910217391325,-8.74419000000015,-20.7832921739134
匈牙利,Hungary,HUN,HU,2014-10,816.3778547826228,-103.0293691304365,713.3484856521862
印度,India,IND,IN,2014-10,2918.594111701616,-190.9800789018948,2727.614032799721
韩国,Korea (Republic of),KOR,KR,2014-10,3129.5,-2188.2,941.3000000000002
拉脱维亚,Latvia,LVA,LV,2014-10,83.64007826087101,11.4054652173915,95.0455434782625
黎巴嫩,Lebanon,LBN,LB,2014-10,98.57,61.75,160.32
立陶宛,Lithuania,LTU,LT,2014-10,1301.870490869587,-4.8156408695653,1297.054850000022
马来西亚,Malaysia,MYS,MY,2014-10,545.408863485885,,
墨西哥,Mexico,MEX,MX,2014-10,902.2,-912.6,-10.39999999999998
蒙古,Mongolia,MNG,MN,2014-10,-101.715,-0.08241,-101.79741
北马其顿,,,,2014-10,13.1796486956524,0.0,13.1796486956524
巴基斯坦,Pakistan,PAK,PK,2014-10,7.261674899999991,-2.244336000000001,5.017338899999991
菲律宾,Philippines,PHL,PH,2014-10,-484.6122189796457,-538.8472645091132,-1023.459483488759
波兰,Poland,POL,PL,2014-10,-2052.0,-1226.0,-3278.0
罗马尼亚,Romania,ROU,RO,2014-10,1217.216593478282,138.6397660869589,1355.856359565241
塞尔维亚,Serbia,SRB,RS,2014-10,34.2163956521745,0.0,34.2163956521745
斯洛伐克,Slovakia,SVK,SK,2014-10,98.72063782608866,0.0,98.72063782608866
斯洛文尼亚,Slovenia,SVN,SI,2014-10,-554.4323369565312,87.1884452173928,-467.2438917391385
南非,South Africa,ZAF,ZA,2014-10,-281.8402724455968,515.9844987850157,234.1442263394189
斯里兰卡,Sri Lanka,LKA,LK,2014-10,26.66329879080332,59.72336616461948,86.3866649554228
泰国,Thailand,THA,TH,2014-10,433.0500000000001,-1231.25,-798.1999999999999
土耳其,Türkiye,TUR,TR,2014-10,2821.0,431.0,3252.0
乌克兰,Ukraine,UKR,UA,2014-10,-1655.0,-6.0,-1661.0
巴西,Brazil,BRA,BR,2014-09,4587.597355090001,660.4013776800014,5247.998732770002
保加利亚,Bulgaria,BGR,BG,2014-09,62.65385773262955,-2.704635144305689,59.94922258832386
智利,Chile,CHL,CL,2014-09,711.1657681203176,-160.9315959969918,550.2341721233257
中国,China,CHN,CN,2014-09,6450.343989629513,-1588.388377022356,4861.955612607157
克罗地亚,Croatia,HRV,HR,2014-09,-20.25514090909148,11.48221363636396,-8.77292727272752
捷克,Czechia,CZE,CZ,2014-09,531.5757490768009,144.4865142803721,676.0622633571729
新兴市场,,,,2014-09,15506.67125061735,798.0849576745667,16304.75620829191
爱沙尼亚,Estonia,EST,EE,2014-09,0.12901363636364,-17.4168409090914,-17.28782727272776
匈牙利,Hungary,HUN,HU,2014-09,134.5612227272765,46.70293636363768,181.2641590909142
印度,India,IND,IN,2014-09,2607.251470059096,838.3353952770805,3445.586865336177
韩国,Korea (Republic of),KOR,KR,2014-09,-3.5,-471.7,-475.2
拉脱维亚,Latvia,LVA,LV,2014-09,-103.210909090912,5.1605454545456,-98.0503636363664
黎巴嫩,Lebanon,LBN,LB,2014-09,223.13,83.56,306.69
立陶宛,Lithuania,LTU,LT,2014-09,37.67198181818288,15.86867727272772,53.5406590909106
马来西亚,Malaysia,MYS,MY,2014-09,-2585.564873504955,,
墨西哥,Mexico,MEX,MX,2014-09,1769.5,424.7,2194.2
蒙古,Mongolia,MNG,MN,2014-09,-19.5488,-0.83859,-20.38739
北马其顿,,,,2014-09,5.54758636363652,0.5160545454545601,6.06364090909108
巴基斯坦,Pakistan,PAK,PK,2014-09,-0.5232684000000001,56.440892,55.9176236
菲律宾,Philippines,PHL,PH,2014-09,-523.9201901791582,-1.348573556701467,-525.2687637358597
波兰,Poland,POL,PL,2014-09,78.0,2068.0,2146.0
罗马尼亚,Romania,ROU,RO,2014-09,-2.32224545454552,-71.73158181818384,-74.05382727272936
塞尔维亚,Serbia,SRB,RS,2014-09,0.0,0.0,0.0
斯洛伐克,Slovakia,SVK,SK,2014-09,323.6952136363728,0.0,323.6952136363728
斯洛文尼亚,Slovenia,SVN,SI,2014-09,-222.0324681818244,5.8056136363638,-216.2268545454606
南非,South Africa,ZAF,ZA,2014-09,-1082.914760543571,-1.912955078349174,-1084.82771562192
斯里兰卡,Sri Lanka,LKA,LK,2014-09,63.55069899121528,-9.532112946000709,54.01858604521457
泰国,Thailand,THA,TH,2014-09,715.0899999999999,-825.87,-110.7800000000001
土耳其,Türkiye,TUR,TR,2014-09,1769.0,-406.0,1363.0
乌克兰,Ukraine,UKR,UA,2014-09,0.0,-5.0,-5.0
巴西,Brazil,BRA,BR,2015-04,2846.192630200001,3764.998952519999,6611.191582720001
保加利亚,Bulgaria,BGR,BG,2015-04,-176.4485619369335,-0.9093073345737085,-177.3578692715072
智利,Chile,CHL,CL,2015-04,596.9006639210679,237.5715736489101,834.472237569978
中国,China,CHN,CN,2015-04,3663.101099206797,-12611.73390191116,-8948.632802704364
克罗地亚,Croatia,HRV,HR,2015-04,-139.591935,6.144201000000001,-133.447734
捷克,Czechia,CZE,CZ,2015-04,-1451.858838324296,34.81883203646942,-1417.040006287826
新兴市场,,,,2015-04,6768.987861302833,-287.1713871498969,6481.816474152936
爱沙尼亚,Estonia,EST,EE,2015-04,5.928615000000001,-3.018204,2.910411000000001
匈牙利,Hungary,HUN,HU,2015-04,-207.070353,203.189805,-3.880548000000005
印度,India,IND,IN,2015-04,575.5853467850982,1867.783198880908,2443.368545666006
韩国,Korea (Republic of),KOR,KR,2015-04,718.8,4607.8,5326.6
拉脱维亚,Latvia,LVA,LV,2015-04,-211.27428,64.67580000000001,-146.59848
黎巴嫩,Lebanon,LBN,LB,2015-04,297.56,-130.74,166.82
立陶宛,Lithuania,LTU,LT,2015-04,-9.270198,2.371446,-6.898752
马来西亚,Malaysia,MYS,MY,2015-04,817.992220944364,,
墨西哥,Mexico,MEX,MX,2015-04,207.6,991.5,1199.1
蒙古,Mongolia,MNG,MN,2015-04,-3.11012,1.038942,-2.071178
北马其顿,,,,2015-04,1.940274,-0.323379,1.616895
巴基斯坦,Pakistan,PAK,PK,2015-04,-17.5841909,750.767189,733.1829981000001
菲律宾,Philippines,PHL,PH,2015-04,-230.9154317199398,-226.6058054956929,-457.5212372156327
波兰,Poland,POL,PL,2015-04,-988.0,612.0,-376.0
罗马尼亚,Romania,ROU,RO,2015-04,274.87215,-381.048255,-106.176105
塞尔维亚,Serbia,SRB,RS,2015-04,-141.20883,-1.07793,-142.28676
斯洛伐克,Slovakia,SVK,SK,2015-04,-368.544267,2.15586,-366.388407
斯洛文尼亚,Slovenia,SVN,SI,2015-04,-897.2689320000001,2.048067,-895.2208650000001
南非,South Africa,ZAF,ZA,2015-04,806.944371989117,132.9359225531204,939.8802945422375
斯里兰卡,Sri Lanka,LKA,LK,2015-04,167.2164271375523,6.27560595212617,173.4920330896785
泰国,Thailand,THA,TH,2015-04,168.5,-876.79,-708.29
土耳其,Türkiye,TUR,TR,2015-04,877.0,652.0,1529.0
乌克兰,Ukraine,UKR,UA,2015-04,-415.0,5.0,-410.0
巴西,Brazil,BRA,BR,2015-08,-789.16479843,-917.1363225800009,-1706.301121010001
保加利亚,Bulgaria,BGR,BG,2015-08,-124.646950138944,-2.693874312333572,-127.3408244512776
智利,Chile,CHL,CL,2015-08,-400.1962816534833,-230.9537001551615,-631.1499818086447
中国,China,CHN,CN,2015-08,-3042.227929776444,3684.989009804307,642.7610800278621
克罗地亚,Croatia,HRV,HR,2015-08,-120.8586666666708,-7.12899047619072,-127.9876571428615
捷克,Czechia,CZE,CZ,2015-08,1003.336491329241,-198.9537422251513,804.3827491040901
新兴市场,,,,2015-08,-6527.321462995515,-6743.786814186334,-13271.10827718185
爱沙尼亚,Estonia,EST,EE,2015-08,-10.24792380952416,4.4556190476192,-5.792304761904958
匈牙利,Hungary,HUN,HU,2015-08,-437.8759619047769,-53.24464761904943,-491.1206095238263
印度,India,IND,IN,2015-08,-99.41245380332957,-2593.616979751616,-2693.029433554946
韩国,Korea (Republic of),KOR,KR,2015-08,111.9,-3875.7,-3763.8
拉脱维亚,Latvia,LVA,LV,2015-08,13.3668571428576,6.6834285714288,20.0502857142864
黎巴嫩,Lebanon,LBN,LB,2015-08,-298.04,-78.79,-376.83
立陶宛,Lithuania,LTU,LT,2015-08,-22.05531428571504,-16.59718095238152,-38.65249523809656
马来西亚,Malaysia,MYS,MY,2015-08,-2215.535690253941,,
墨西哥,Mexico,MEX,MX,2015-08,1008.8,169.7,1178.5
蒙古,Mongolia,MNG,MN,2015-08,18.04372,0.528518,18.572238
北马其顿,,,,2015-08,2.67337142857152,-1.00251428571432,1.6708571428572
巴基斯坦,Pakistan,PAK,PK,2015-08,10.9173856,-67.842586,-56.92520039999999
菲律宾,Philippines,PHL,PH,2015-08,-442.103027907874,-413.6210459315348,-855.7240738394088
波兰,Poland,POL,PL,2015-08,-465.0,-210.0,-675.0
罗马尼亚,Romania,ROU,RO,2015-08,120.8586666666708,-235.9250285714366,-115.0663619047658
塞尔维亚,Serbia,SRB,RS,2015-08,-22.278095238096,-79.08723809524079,-101.3653333333368
斯洛伐克,Slovakia,SVK,SK,2015-08,-195.8244571428638,7.797333333333599,-188.0271238095303
斯洛文尼亚,Slovenia,SVN,SI,2015-08,399.7804190476327,0.89112380952384,400.6715428571565
南非,South Africa,ZAF,ZA,2015-08,-231.190518944155,176.7016922495835,-54.48882669457151
斯里兰卡,Sri Lanka,LKA,LK,2015-08,372.1496957453288,-32.15968804631892,339.9900076990099
泰国,Thailand,THA,TH,2015-08,20.51000000000005,-1436.08,-1415.57
土耳其,Türkiye,TUR,TR,2015-08,-676.0,-347.0,-1023.0
乌克兰,Ukraine,UKR,UA,2015-08,-17.0,2.0,-15.0
巴西,Brazil,BRA,BR,2015-12,-3041.12960332,-1389.5258556,-4430.65545892
保加利亚,Bulgaria,BGR,BG,2015-12,-68.22057217445973,-2.973000926084687,-71.19357310054443
智利,Chile,CHL,CL,2015-12,-516.5732960165752,-244.5302369352702,-761.1035329518454
中国,China,CHN,CN,2015-12,-1684.566150603617,19530.32707735307,17845.76092674946
克罗地亚,Croatia,HRV,HR,2015-12,-36.00347181818242,-10.55086636363654,-46.55433818181896
捷克,Czechia,CZE,CZ,2015-12,4532.024460894749,18.02381718699708,4550.048278081746
新兴市场,,,,2015-12,-2352.883517975295,14541.99258715872,12189.10906918343
爱沙尼亚,Estonia,EST,EE,2015-12,-7.83157090909104,-5.32981909090918,-13.16139000000022
匈牙利,Hungary,HUN,HU,2015-12,196.985762727276,177.4068354545484,374.3925981818244
印度,India,IND,IN,2015-12,-824.0494962552194,-422.9489073266635,-1246.998403581883
韩国,Korea (Republic of),KOR,KR,2015-12,-1475.6,-2690.0,-4165.6
拉脱维亚,Latvia,LVA,LV,2015-12,-76.140272727274,-5.438590909091,-81.578863636365
黎巴嫩,Lebanon,LBN,LB,2015-12,-75.36,-78.74,-154.1
立陶宛,Lithuania,LTU,LT,2015-12,-122.3682954545475,-33.82803545454602,-156.1963309090935
马来西亚,Malaysia,MYS,MY,2015-12,291.2950301172016,,
墨西哥,Mexico,MEX,MX,2015-12,4050.7,-13.8,4036.9
蒙古,Mongolia,MNG,MN,2015-12,-14.1802,0.190159,-13.990041
北马其顿,,,,2015-12,123.2384700000021,-3.69824181818188,119.5402281818202
巴基斯坦,Pakistan,PAK,PK,2015-12,-0.0513554,-44.481507,-44.5328624
菲律宾,Philippines,PHL,PH,2015-12,22.7266351106899,-79.4393497078672,-56.7127145971773
波兰,Poland,POL,PL,2015-12,254.0,1680.0,1934.0
罗马尼亚,Romania,ROU,RO,2015-12,-316.8523063636417,901.1745136363787,584.322207272737
塞尔维亚,Serbia,SRB,RS,2015-12,-97.894636363638,-2.1754363636364,-100.0700727272744
斯洛伐克,Slovakia,SVK,SK,2015-12,-244.4102754545495,4.3508727272728,-240.0594027272767
斯洛文尼亚,Slovenia,SVN,SI,2015-12,-283.3505863636411,-0.97894636363638,-284.3295327272775
南非,South Africa,ZAF,ZA,2015-12,-690.3085737266421,-636.9410767241959,-1327.249650450838
斯里兰卡,Sri Lanka,LKA,LK,2015-12,5.846786125863121,-3.440817615831932,2.405968510031189
泰国,Thailand,THA,TH,2015-12,-992.81,-1689.66,-2682.47
土耳其,Türkiye,TUR,TR,2015-12,-1312.0,-417.0,-1729.0
乌克兰,Ukraine,UKR,UA,2015-12,50.0,6.0,56.0
巴西,Brazil,BRA,BR,2015-02,1457.42282663,1199.27826133,2656.70108796
